,image_id,identity,path,split,dataset
585,319,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110534_20190211125731_319.JPG,train,fca_base
586,320,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110535_20190211130022_320.JPG,train,fca_base
587,321,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110536_20190211130023_321.JPG,train,fca_base
588,322,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110537_20190211130024_322.JPG,train,fca_base
589,323,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110538_20190211130103_323.JPG,train,fca_base
591,326,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110541_20190211130112_326.JPG,train,fca_base
592,327,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110543_20190211130113_327.JPG,train,fca_base
593,328,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110542_20190211130113_328.JPG,train,fca_base
594,329,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110544_20190211130116_329.JPG,train,fca_base
596,331,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110546_20190211130118_331.JPG,train,fca_base
598,334,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110549_20190211130122_334.JPG,train,fca_base
599,2559,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110550_20190211130130_2559.JPG,train,fca_base
600,2560,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110551_20190211130131_2560.JPG,train,fca_base
601,2561,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110552_20190211130131_2561.JPG,train,fca_base
602,2562,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110553_20190211130134_2562.JPG,train,fca_base
603,2564,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110555_20190211130135_2564.JPG,train,fca_base
604,2565,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110556_20190211130138_2565.JPG,train,fca_base
605,2566,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110557_20190211130139_2566.JPG,train,fca_base
606,335,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110558_20190211130140_335.JPG,train,fca_base
608,341,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110564_20190211130234_341.JPG,train,fca_base
609,342,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110565_20190211130243_342.JPG,train,fca_base
610,345,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110568_20190211130248_345.JPG,train,fca_base
612,2567,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110570_20190211130250_2567.JPG,train,fca_base
613,2569,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110572_20190211130254_2569.JPG,train,fca_base
614,2570,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110573_20190211130255_2570.JPG,train,fca_base
615,2571,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110574_20190211130257_2571.JPG,train,fca_base
616,2572,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110575_20190211130258_2572.JPG,train,fca_base
617,347,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110576_20190211130259_347.JPG,train,fca_base
618,348,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110577_20190211130323_348.JPG,train,fca_base
619,349,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110578_20190211130324_349.JPG,train,fca_base
620,350,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110579_20190211130325_350.JPG,train,fca_base
621,600,fca_base_bethilda,fca_base/cat-ignore/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110580_20190211130333_600.JPG,train,fca_base
622,601,fca_base_bethilda,fca_base/cat-ignore/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110581_20190211130334_601.JPG,train,fca_base
624,603,fca_base_bethilda,fca_base/cat-ignore/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110583_20190211130337_603.JPG,train,fca_base
625,604,fca_base_bethilda,fca_base/cat-ignore/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110584_20190211130338_604.JPG,train,fca_base
626,608,fca_base_bethilda,fca_base/cat-ignore/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110596_20190211165733_608.JPG,train,fca_base
627,2573,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110597_20190211165734_2573.JPG,train,fca_base
628,2575,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110599_20190211165737_2575.JPG,train,fca_base
629,2579,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110603_20190211165745_2579.JPG,train,fca_base
632,2583,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110608_20190211165803_2583.JPG,train,fca_base
633,2584,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110609_20190211165804_2584.JPG,train,fca_base
634,2585,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110610_20190211165806_2585.JPG,train,fca_base
635,2586,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110611_20190211165807_2586.JPG,train,fca_base
636,2587,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110612_20190211165808_2587.JPG,train,fca_base
637,352,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110613_20190211165822_352.JPG,train,fca_base
640,357,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110618_20190211165830_357.JPG,train,fca_base
641,358,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110619_20190211165842_358.JPG,train,fca_base
642,361,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110622_20190211165848_361.JPG,train,fca_base
643,363,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110624_20190211165850_363.JPG,train,fca_base
644,364,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110625_20190211165927_364.JPG,train,fca_base
645,365,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110626_20190211165928_365.JPG,train,fca_base
646,366,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110627_20190211165929_366.JPG,train,fca_base
647,367,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110628_20190211165930_367.JPG,train,fca_base
649,369,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110630_20190211165932_369.JPG,train,fca_base
650,374,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110635_20190211165942_374.JPG,train,fca_base
652,376,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110637_20190211165946_376.JPG,train,fca_base
653,377,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110638_20190211165947_377.JPG,train,fca_base
654,378,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110639_20190211165948_378.JPG,train,fca_base
655,379,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110640_20190211170122_379.JPG,train,fca_base
656,380,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110641_20190211170123_380.JPG,train,fca_base
657,381,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110642_20190211170124_381.JPG,train,fca_base
659,383,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110644_20190211170129_383.JPG,train,fca_base
661,385,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110646_20190211170158_385.JPG,train,fca_base
662,386,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110647_20190211170159_386.JPG,train,fca_base
663,387,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110648_20190211170200_387.JPG,train,fca_base
664,388,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110649_20190211170203_388.JPG,train,fca_base
665,389,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110650_20190211170204_389.JPG,train,fca_base
666,390,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110651_20190211170205_390.JPG,train,fca_base
667,2588,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110652_20190211170215_2588.JPG,train,fca_base
668,2589,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110653_20190211170216_2589.JPG,train,fca_base
669,2590,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110654_20190211170217_2590.JPG,train,fca_base
670,391,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110655_20190211170222_391.JPG,train,fca_base
671,392,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110656_20190211170223_392.JPG,train,fca_base
672,393,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110657_20190211170224_393.JPG,train,fca_base
673,2591,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110658_20190211170226_2591.JPG,train,fca_base
674,2592,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110659_20190211170227_2592.JPG,train,fca_base
675,2593,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110660_20190211170228_2593.JPG,train,fca_base
676,2594,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110661_20190211170235_2594.JPG,train,fca_base
678,2596,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110663_20190211170237_2596.JPG,train,fca_base
680,2597,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110667_20190211171320_2597.JPG,train,fca_base
681,397,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110668_20190211171321_397.JPG,train,fca_base
682,398,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110669_20190211171322_398.JPG,train,fca_base
683,2598,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110670_20190211171327_2598.JPG,train,fca_base
684,2599,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110671_20190211171328_2599.JPG,train,fca_base
685,2600,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110672_20190211171329_2600.JPG,train,fca_base
687,2602,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110674_20190211171344_2602.JPG,train,fca_base
688,2603,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110675_20190211171345_2603.JPG,train,fca_base
689,2604,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110676_20190211171348_2604.JPG,train,fca_base
691,2606,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110678_20190211171350_2606.JPG,train,fca_base
692,2607,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110679_20190211171353_2607.JPG,train,fca_base
693,2608,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110680_20190211171354_2608.JPG,train,fca_base
694,2609,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110681_20190211171355_2609.JPG,train,fca_base
695,399,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110682_20190211171502_399.JPG,train,fca_base
696,400,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110683_20190211171503_400.JPG,train,fca_base
697,401,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110684_20190211171504_401.JPG,train,fca_base
698,402,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110685_20190211171514_402.JPG,train,fca_base
699,403,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110686_20190211171515_403.JPG,train,fca_base
700,404,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110687_20190211171516_404.JPG,train,fca_base
701,406,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110689_20190211171521_406.JPG,train,fca_base
702,407,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110690_20190211171522_407.JPG,train,fca_base
703,2610,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110691_20190211171528_2610.JPG,train,fca_base
705,2613,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110694_20190211171533_2613.JPG,train,fca_base
706,2616,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110697_20190211171537_2616.JPG,train,fca_base
707,2617,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110699_20190211171538_2617.JPG,train,fca_base
708,2618,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110698_20190211171538_2618.JPG,train,fca_base
709,2619,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110700_20190211171541_2619.JPG,train,fca_base
710,2620,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110701_20190211171542_2620.JPG,train,fca_base
711,2621,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110702_20190211171543_2621.JPG,train,fca_base
713,410,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110706_20190211171605_410.JPG,train,fca_base
714,411,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110707_20190211171606_411.JPG,train,fca_base
715,2623,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110709_20190211171637_2623.JPG,train,fca_base
717,2625,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110711_20190211171639_2625.JPG,train,fca_base
718,2626,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110712_20190211171641_2626.JPG,train,fca_base
719,2628,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110714_20190211171643_2628.JPG,train,fca_base
720,2629,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110715_20190211171646_2629.JPG,train,fca_base
721,2630,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110716_20190211171647_2630.JPG,train,fca_base
722,2631,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110717_20190211171647_2631.JPG,train,fca_base
724,2633,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110719_20190211171653_2633.JPG,train,fca_base
728,2637,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110723_20190211171734_2637.JPG,train,fca_base
730,610,fca_base_bethilda,fca_base/cat-ignore/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110725_20190211171758_610.JPG,train,fca_base
732,2639,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110729_20190211203606_2639.JPG,train,fca_base
734,2641,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110731_20190211203609_2641.JPG,train,fca_base
735,2642,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110732_20190211203610_2642.JPG,train,fca_base
736,2643,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110733_20190211203613_2643.JPG,train,fca_base
740,414,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110737_20190211203618_414.JPG,train,fca_base
741,416,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110739_20190211203642_416.JPG,train,fca_base
742,418,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110741_20190211203644_418.JPG,train,fca_base
746,2649,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110745_20190211203700_2649.JPG,train,fca_base
747,2650,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110746_20190211203701_2650.JPG,train,fca_base
748,2651,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110747_20190211203702_2651.JPG,train,fca_base
749,2652,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110748_20190211203705_2652.JPG,train,fca_base
750,2653,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110749_20190211203706_2653.JPG,train,fca_base
